frame_idx,track_id,x,y,z,velocity
51,10,28.724094359493638,0.6439214748128567,0,1.4350045024232967
51,11,18.790811310767687,-1.897030148264632,0,3.4042658271236466
51,12,5.997886657714844,-5.913609981536865,0,0.0
51,13,29.34942054748535,-50.864051818847656,0,0.0
51,14,-14.172443389892578,-10.5579195022583,0,0.0
51,15,-42.95217514038086,-36.79804992675781,0,0.0
51,16,-24.803458995825682,-25.4628302209205,0,2.6119720818814307
62,0,15.397150039672852,-0.04127788171172142,0,0.0
62,1,87.12652587890625,-1.8315246105194092,0,0.0
75,0,15.397150039672852,-0.04127788171172142,0,0.0
88,0,15.397150039672852,-0.04127788171172142,0,0.0
170,0,15.397150039672852,-0.04127788171172142,0,0.0
170,1,87.12652587890625,-1.8315246105194092,0,0.0
190,0,15.397150039672852,-0.04127788171172142,0,0.0
190,1,87.12652587890625,-1.8315246105194092,0,0.0
210,0,15.397150039672852,-0.04127788171172142,0,0.0
210,1,87.12652587890625,-1.8315246105194092,0,0.0
210,2,73.65129852294922,-0.6814223527908325,0,0.0
226,1,87.12652587890625,-1.8315246105194092,0,0.0
235,10,27.04960063303226,0.24220843334451234,0,1.4350045024232967
235,11,14.727327192462027,-1.4771563534676304,0,3.4042658271236466
235,16,-27.03620938969701,-27.66262089825046,0,2.6119720818814307
235,21,-32.26079513013154,19.57806098813926,0,0.5262261688956141
235,22,88.5879135131836,-6.209817886352539,0,0.0
241,10,26.910059489160478,0.20873234655548362,0,1.4350045024232967
241,16,-27.22227192251962,-27.845936788027956,0,2.6119720818814307
241,21,-32.21074906551448,19.594325404041772,0,0.5262261688956141
241,27,11.021061221644663,-25.062088554428943,0,0.9836305122282654
254,10,26.770518345288696,0.1752562597664549,0,1.4350045024232967
254,16,-27.40833445534223,-28.029252677805452,0,2.6119720818814307
254,21,-32.16070300089741,19.610589819944284,0,0.5262261688956141
254,28,2.7958571374104797,-1.1524344098525314,0,3.7401849348687484
254,41,14.700514287721562,1.3794647122934298,0,1.6136839374151484
254,44,14.150313411156295,-22.62316073005848,0,1.1613126472779915
254,48,-32.7057134619211,-27.12899022764668,0,1.4415845947993673
254,50,-15.333377876090545,-3.286705709941784,0,0.2252303970087868
277,10,26.630977201416915,0.14178017297742618,0,1.4350045024232967
277,21,-32.11065693628035,19.626854235846796,0,0.5262261688956141
277,28,2.5012178200771755,-0.9220488500803183,0,3.7401849348687484
294,10,26.491436057545133,0.10830408618839746,0,1.4350045024232967
305,10,26.351894913673352,0.07482799939936874,0,1.4350045024232967
323,21,-31.86042661319502,19.708176315359356,0,0.5262261688956141
334,21,-31.760334483960886,19.74070514716438,0,0.5262261688956141
334,50,-15.227985725884894,-2.94188492550018,0,0.22415636603409417
334,111,-11.185525714267353,-2.533019279226797,0,0.3843124292595584
334,169,22.256011949551677,35.20987409518252,0,0.2676910126184824
336,21,-31.71028841934382,19.756969563066892,0,0.5262261688956141
336,50,-15.205596915811137,-2.940788591692744,0,0.22415636603409417
336,111,-11.184032046425084,-2.494617073701453,0,0.3843124292595584
341,21,-31.66024235472675,19.773233978969404,0,0.5262261688956141
341,50,-15.18320810573738,-2.939692257885308,0,0.22415636603409417
341,111,-11.182538378582816,-2.4562148681761085,0,0.3843124292595584
341,169,22.288802286224907,35.16755231650624,0,0.2676910126184824
345,21,-31.610196290109684,19.789498394871917,0,0.5262261688956141
345,50,-15.160819295663623,-2.9385959240778723,0,0.22415636603409417
345,111,-11.181044710740547,-2.417812662650764,0,0.3843124292595584
345,169,22.305197454561522,35.1463914271681,0,0.2676910126184824
345,170,-32.40291213989258,27.355024337768555,0,0.0
361,21,-31.51010416087555,19.82202722667694,0,0.5262261688956141
381,50,-14.981708815073569,-2.929825253618385,0,0.22415636603409417
476,190,-5.467113125972637,11.117139502442267,0,0.7985397311330386
476,203,-5.4684295654296875,25.18510627746582,0,0.0
489,206,-3.1890037059783936,31.078994750976562,0,0.0
489,207,-9.746023178100586,37.4605827331543,0,0.0
489,208,-25.633665084838867,7.157010555267334,0,0.0
489,209,-29.515869140625,11.86444091796875,0,0.0
489,210,-12.480903625488281,10.989642143249512,0,0.0
505,211,-41.3869514465332,1.0751597881317139,0,0.0
505,212,2.3041131496429443,-10.890695571899414,0,0.0
505,213,59.538841247558594,-4.526617527008057,0,0.0
505,214,63.94438171386719,-8.059042930603027,0,0.0
516,211,-41.3869514465332,1.0751597881317139,0,0.0
516,212,2.3041131496429443,-10.890695571899414,0,0.0
516,213,59.538841247558594,-4.526617527008057,0,0.0
531,212,2.3041131496429443,-10.890695571899414,0,0.0
542,212,2.3041131496429443,-10.890695571899414,0,0.0
547,212,2.3041131496429443,-10.890695571899414,0,0.0
547,213,59.538841247558594,-4.526617527008057,0,0.0
560,212,2.3041131496429443,-10.890695571899414,0,0.0
562,212,2.3041131496429443,-10.890695571899414,0,0.0
564,212,2.3041131496429443,-10.890695571899414,0,0.0
564,213,59.538841247558594,-4.526617527008057,0,0.0
567,213,59.538841247558594,-4.526617527008057,0,0.0
578,213,59.538841247558594,-4.526617527008057,0,0.0
578,214,63.94438171386719,-8.059042930603027,0,0.0
578,215,23.029014587402344,-11.96538257598877,0,0.0
578,216,18.995332717895508,-13.295401573181152,0,0.0
580,213,59.538841247558594,-4.526617527008057,0,0.0
580,214,63.94438171386719,-8.059042930603027,0,0.0
584,213,59.538841247558594,-4.526617527008057,0,0.0
584,214,63.94438171386719,-8.059042930603027,0,0.0
584,215,23.029014587402344,-11.96538257598877,0,0.0
584,216,18.995332717895508,-13.295401573181152,0,0.0
593,213,59.538841247558594,-4.526617527008057,0,0.0
593,214,63.94438171386719,-8.059042930603027,0,0.0
598,213,59.538841247558594,-4.526617527008057,0,0.0
598,214,63.94438171386719,-8.059042930603027,0,0.0
598,215,23.029014587402344,-11.96538257598877,0,0.0
598,216,18.995332717895508,-13.295401573181152,0,0.0
598,217,-2.083026170730591,8.482110977172852,0,0.0
598,218,64.51171875,3.193848133087158,0,0.0
607,213,59.538841247558594,-4.526617527008057,0,0.0
607,214,63.94438171386719,-8.059042930603027,0,0.0
607,215,23.029014587402344,-11.96538257598877,0,0.0
607,216,18.995332717895508,-13.295401573181152,0,0.0
618,213,59.538841247558594,-4.526617527008057,0,0.0
618,214,63.94438171386719,-8.059042930603027,0,0.0
618,215,23.029014587402344,-11.96538257598877,0,0.0
618,216,18.995332717895508,-13.295401573181152,0,0.0
618,217,-2.083026170730591,8.482110977172852,0,0.0
629,213,59.538841247558594,-4.526617527008057,0,0.0
629,214,63.94438171386719,-8.059042930603027,0,0.0
629,215,23.029014587402344,-11.96538257598877,0,0.0
629,216,18.995332717895508,-13.295401573181152,0,0.0
629,217,-2.083026170730591,8.482110977172852,0,0.0
629,218,64.51171875,3.193848133087158,0,0.0
629,219,17.852827072143555,-7.227766036987305,0,0.0
629,220,62.450279235839844,3.8178176879882812,0,0.0
635,213,59.538841247558594,-4.526617527008057,0,0.0
635,214,63.94438171386719,-8.059042930603027,0,0.0
635,215,23.029014587402344,-11.96538257598877,0,0.0
635,216,18.995332717895508,-13.295401573181152,0,0.0
635,217,-2.083026170730591,8.482110977172852,0,0.0
642,215,23.029014587402344,-11.96538257598877,0,0.0
642,216,18.995332717895508,-13.295401573181152,0,0.0
642,217,-2.083026170730591,8.482110977172852,0,0.0
642,218,64.51171875,3.193848133087158,0,0.0
642,219,17.852827072143555,-7.227766036987305,0,0.0
642,220,62.450279235839844,3.8178176879882812,0,0.0
642,221,36.650447845458984,5.757364273071289,0,0.0
644,219,18.329745082607673,-7.4557962914866405,0,0.5404578018828232
644,220,62.450279235839844,3.8178176879882812,0,0.0
644,221,36.650447845458984,5.757364273071289,0,0.0
644,222,-25.08887481689453,-20.113380432128906,0,0.0
644,223,-28.84137535095215,-20.332149505615234,0,0.0
644,224,49.54498291015625,6.5245466232299805,0,0.0
644,225,61.831435217562905,3.2312945704188496,0,1.4653396084387407
651,219,18.277579339630467,-7.441665416927855,0,0.5404578018828232
651,224,49.54498291015625,6.5245466232299805,0,0.0
651,225,61.977960001808114,3.2329344736141414,0,1.4653396084387407
651,226,-20.15369415283203,-6.7150163650512695,0,0.0
651,227,56.007861464009274,2.9463214898632604,0,1.3893804754986518
651,228,54.22842293862948,3.256502134083571,0,1.0807295052323267
651,229,-2.442284107208252,6.112911224365234,0,0.0
655,219,18.22541359665326,-7.42753454236907,0,0.5404578018828232
655,225,62.12448478605332,3.2345743768094333,0,1.4653396084387407
655,227,56.1450102575429,2.924095615544376,0,1.3893804754986518
655,228,54.336310738065485,3.262825532509503,0,1.0807295052323267
655,229,-2.442284107208252,6.112911224365234,0,0.0
655,230,48.102291107177734,3.9487802982330322,0,0.0
664,219,18.173247853676056,-7.413403667810285,0,0.5404578018828232
664,225,62.27100957029853,3.236214280004725,0,1.4653396084387407
675,219,18.12108211069885,-7.3992727932515,0,0.5404578018828232
675,225,62.41753435454374,3.237854183200017,0,1.4653396084387407
682,219,18.068916367721645,-7.385141918692715,0,0.5404578018828232
682,225,62.56405913878895,3.239494086395309,0,1.4653396084387407
684,219,18.01675062474444,-7.37101104413393,0,0.5404578018828232
684,225,62.71058392303416,3.2411339895906006,0,1.4653396084387407
684,227,56.693605431677405,2.8351921182688375,0,1.3893804754986518
684,228,54.76786193580951,3.2881191262132305,0,1.0807295052323267
684,231,44.560530992149054,3.1690221347186314,0,1.6413228734745637
684,232,41.52206723736337,3.4904069007248952,0,1.280621864376121
684,233,111.11547088623047,14.565452575683594,0,0.0
686,219,17.964584881767234,-7.3568801695751445,0,0.5404578018828232
686,225,62.857108707279366,3.2427738927858925,0,1.4653396084387407
686,227,56.83075422521103,2.812966243949953,0,1.3893804754986518
686,228,54.87574973524552,3.2944425246391624,0,1.0807295052323267
688,219,17.686337929109694,-6.90143615584376,0,1.1183672276194192
688,227,56.96790301874466,2.7907403696310684,0,1.3893804754986518
688,228,54.98363753468153,3.3007659230650943,0,1.0807295052323267
688,231,44.88642522331011,3.129644716118903,0,1.6413228734745637
688,232,41.77598067835828,3.5239875329829986,0,1.280621864376121
688,233,111.11547088623047,14.565452575683594,0,0.0
688,234,55.5924882604446,1.7678591339979803,0,0.5608296402656662
688,235,37.134943294928284,3.603387134827973,0,0.6749921163153423
688,236,34.96761703491211,3.02541446685791,0,0.0
688,237,106.71493530273438,15.504742622375488,0,0.0
688,238,33.82466125488281,3.3966898918151855,0,0.0
688,239,65.55784606933594,2.9318785667419434,0,0.0
688,240,34.440666907363116,3.2484473065475665,0,1.1229803185748193
691,219,17.58487682444625,-6.854392593068336,0,1.1183672276194192
691,227,57.10505181227828,2.768514495312184,0,1.3893804754986518
691,228,55.091525334117534,3.307089321491026,0,1.0807295052323267
691,231,45.04937233889064,3.109956006819039,0,1.6413228734745637
691,232,41.902937398855734,3.5407778491120503,0,1.280621864376121
691,233,111.11547088623047,14.565452575683594,0,0.0
691,234,55.64680262261758,1.7538859841831638,0,0.5608296402656662
697,219,17.48341571978281,-6.807349030292912,0,1.1183672276194192
700,219,17.381954615119366,-6.760305467517488,0,1.1183672276194192
700,228,55.30730093298955,3.31973611834289,0,1.0807295052323267
700,231,45.3752665700517,3.070578588219311,0,1.6413228734745637
700,232,42.15685083985064,3.5743584813701537,0,1.280621864376121
700,234,55.75543134696354,1.7259396845535306,0,0.5608296402656662
700,235,37.337397763068005,3.6075680998086597,0,0.6749921163153423
700,237,106.71493530273438,15.504742622375488,0,0.0
708,219,17.280493510455923,-6.713261904742064,0,1.1183672276194192
708,231,45.53821368563223,3.0508898789194467,0,1.6413228734745637
708,232,42.283807560348095,3.5911487974992053,0,1.280621864376121
713,219,17.17903240579248,-6.66621834196664,0,1.1183672276194192
713,231,45.70116080121276,3.0312011696195826,0,1.6413228734745637
715,219,17.077571301129037,-6.619174779191216,0,1.1183672276194192
715,231,45.86410791679329,3.0115124603197185,0,1.6413228734745637
724,219,16.976110196465594,-6.572131216415792,0,1.1183672276194192
724,231,46.027055032373816,2.9918237510198544,0,1.6413228734745637
726,219,16.87464909180215,-6.525087653640368,0,1.1183672276194192
726,231,46.190002147954345,2.9721350417199903,0,1.6413228734745637
742,219,16.570265777811823,-6.383956965314096,0,1.1183672276194192
753,219,16.46880467314838,-6.336913402538672,0,1.1183672276194192
753,234,56.24426060652037,1.6001813362201815,0,0.5608296402656662
762,219,16.367343568484937,-6.289869839763248,0,1.1183672276194192
762,234,56.29857496869335,1.586208186405365,0,0.5608296402656662
762,241,54.99994880758793,1.919388443693338,0,1.225111676087843
764,219,16.265882463821494,-6.242826276987824,0,1.1183672276194192
764,234,56.35288933086633,1.5722350365905484,0,0.5608296402656662
764,246,66.51618036837483,-0.9224670874887569,0,1.8025828589872641
773,219,16.16442135915805,-6.1957827142124,0,1.1183672276194192
773,246,66.69458390294447,-0.9482591112210487,0,1.8025828589872641
773,255,61.81820867819497,0.35036947117158657,0,1.1066892294027162
777,219,16.06296025449461,-6.148739151436976,0,1.1183672276194192
777,246,66.87298743751411,-0.9740511349533404,0,1.8025828589872641
777,261,104.33956198595938,-3.8357511408125413,0,0.2245037737714149
777,267,103.87342406313431,-6.980069065570219,0,0.5608860180828803
786,219,15.961499149831166,-6.101695588661552,0,1.1183672276194192
786,246,67.05139097208375,-0.9998431586856321,0,1.8025828589872641
786,261,104.33821970852544,-3.858161355797374,0,0.2245037737714149
786,267,103.81735284345912,-6.978672793052062,0,0.5608860180828803
786,268,97.82140698265394,7.046151205900629,0,0.4539176378471372
790,219,15.860038045167723,-6.054652025886128,0,1.1183672276194192
790,246,67.22979450665339,-1.0256351824179237,0,1.8025828589872641
790,267,103.76128162378393,-6.977276520533905,0,0.5608860180828803
790,288,76.67330589855962,-10.949363398289512,0,0.8978013191672612
790,289,-19.903044015888504,-20.592624079844196,0,1.1929316600598843
790,290,-14.698969459000535,-21.48157136347227,0,0.5711447076661093
790,291,-5.991844177246094,-11.462799072265625,0,0.0
790,292,-13.496564563361659,-10.599700372913773,0,0.9083225607094945
790,293,76.4634780883789,-11.472663879394531,0,0.0
790,294,101.04296821344295,2.3076566348168503,0,0.9465768045976366
790,295,29.657346725463867,-0.7825308442115784,0,0.0
793,219,15.75857694050428,-6.007608463110704,0,1.1183672276194192
793,246,67.40819804122303,-1.0514272061502155,0,1.8025828589872641
793,267,103.70521040410874,-6.975880248015748,0,0.5608860180828803
793,288,76.74923319136394,-10.997274965727785,0,0.8978013191672612
793,292,-13.424157078262287,-10.544858282832134,0,0.9083225607094945
804,288,76.82516048416826,-11.045186533166058,0,0.8978013191672612
804,292,-13.351749593162914,-10.490016192750495,0,0.9083225607094945
804,294,100.85787034443607,2.347394334413159,0,0.9465768045976366
804,296,82.44865963163126,-9.708717518147616,0,0.6145146653547653
804,301,-29.654748082047323,-21.104663792114064,0,1.435611693998518
804,302,-19.326398849487305,-12.435844421386719,0,0.0
804,303,-13.448031425476074,-3.5937936305999756,0,0.0
804,304,-15.318086624145508,-6.293306827545166,0,0.0
804,305,16.126935958862305,-6.931711673736572,0,0.0
804,306,-20.919306944471494,-12.830645813917284,0,0.5260504493901754
821,288,76.90108777697259,-11.093098100604331,0,0.8978013191672612
821,294,100.76532140993262,2.367263184211313,0,0.9465768045976366
821,306,-20.87392721494482,-12.804038091333005,0,0.5260504493901754
821,307,68.50337219238281,-3.428497552871704,0,0.0
821,308,-43.58279037475586,-22.243181228637695,0,0.0
821,309,-38.99750518798828,-21.98223304748535,0,0.0
821,310,-49.109947204589844,-22.348297119140625,0,0.0
821,311,7.5313372983639955,-6.717163166171201,0,1.2323238924305668
821,312,-20.727745056152344,-3.325056552886963,0,0.0
832,288,76.97701506977691,-11.141009668042605,0,0.8978013191672612
832,294,100.67277247542918,2.3871320340094675,0,0.9465768045976366
843,288,77.05294236258123,-11.188921235480878,0,0.8978013191672612
852,288,77.12886965538556,-11.236832802919151,0,0.8978013191672612
859,288,77.20479694818988,-11.284744370357425,0,0.8978013191672612
886,288,77.35665153379853,-11.380567505233971,0,0.8978013191672612
886,294,100.21002780291198,2.486476283000239,0,0.9465768045976366
892,294,100.11747886840854,2.506345132798393,0,0.9465768045976366
892,311,6.755509133041527,-6.340048430233406,0,1.2323238924305668
894,294,100.0249299339051,2.5262139825965475,0,0.9465768045976366
894,311,6.64467653799546,-6.286174896528006,0,1.2323238924305668
899,294,99.93238099940166,2.546082832394702,0,0.9465768045976366
899,311,6.533843942949393,-6.232301362822607,0,1.2323238924305668
899,323,-54.28962326049805,-3.22432017326355,0,0.0
899,324,15.738951438965884,-19.935069978543694,0,1.2936843186686917
925,294,99.5621852613879,2.625558231587319,0,0.9465768045976366
925,311,6.090513562765126,-6.01680722800101,0,1.2323238924305668
925,324,15.459970194725472,-19.499239135232727,0,1.2936843186686917
930,294,99.46963632688446,2.6454270813854732,0,0.9465768045976366
930,311,5.979680967719059,-5.962933694295611,0,1.2323238924305668
932,294,99.37708739238101,2.6652959311836275,0,0.9465768045976366
934,294,99.28453845787757,2.685164780981782,0,0.9465768045976366
934,338,104.89527893066406,-13.755510330200195,0,0.0
934,339,102.10780273060176,-9.078134808687537,0,1.5601452050537348
941,339,101.9525402390488,-9.062834830737001,0,1.5601452050537348
950,340,94.35002617091271,10.797202713977368,0,0.9958400672689636
950,342,96.72687674123895,7.430979894301477,0,1.0194579558070698
954,359,80.04611206054688,0.6483030915260315,0,0.0
954,360,104.93082427978516,-10.288135528564453,0,0.0
954,361,101.73686981201172,1.5364840030670166,0,0.0
954,362,99.16901397705078,6.309894561767578,0,0.0
954,363,26.540584564208984,-0.1004805713891983,0,0.0
954,364,30.21295166015625,-2.641035795211792,0,0.0
954,365,-21.744498037410068,-5.248857275512257,0,3.3472307420811527
954,366,54.13022232055664,-0.8936773538589478,0,0.0
956,365,-22.069602510456342,-5.328522939462525,0,3.3472307420811527
956,368,-14.414813041687012,-11.736425399780273,0,0.0
956,369,62.328758239746094,-4.204312801361084,0,0.0
956,370,-23.543500900268555,-3.9382529258728027,0,0.0
